pe_id,throughput,data_size,epoch_size
3,42307.29,16384,128
4,42307.40,16384,128
5,42307.29,16384,128
6,42307.29,16384,128
7,42307.40,16384,128
8,42307.29,16384,128
9,42307.29,16384,128
10,42307.39,16384,128
11,42307.39,16384,128
12,42307.39,16384,128
13,42307.39,16384,128
14,42307.29,16384,128
15,42307.29,16384,128
16,42307.29,16384,128
17,42307.29,16384,128
18,42307.29,16384,128
19,42307.39,16384,128
20,42307.29,16384,128
21,42307.29,16384,128
22,42307.29,16384,128
23,42307.29,16384,128
24,42307.29,16384,128
25,42307.40,16384,128
26,42307.40,16384,128
27,42307.40,16384,128
28,42307.29,16384,128
29,42307.29,16384,128
30,42307.39,16384,128
31,42307.29,16384,128
0,4838638.10,4,256
1,4838638.49,4,256
2,4838638.47,4,256
3,4838638.37,4,256
4,4838638.39,4,256
5,4838638.31,4,256
6,4838638.33,4,256
7,4838638.47,4,256
8,4838638.52,4,256
9,4838638.71,4,256
10,4838638.48,4,256
11,4838638.61,4,256
12,4838638.71,4,256
13,4838638.49,4,256
14,4838638.61,4,256
15,4838638.57,4,256
16,4838638.34,4,256
17,4838638.57,4,256
18,4838638.41,4,256
19,4838638.76,4,256
20,4838638.53,4,256
21,4838638.79,4,256
22,4838638.50,4,256
23,4838638.78,4,256
24,4838638.52,4,256
25,4838639.00,4,256
26,4838638.69,4,256
27,4838638.70,4,256
28,4838638.59,4,256
29,4838638.64,4,256
30,4838638.82,4,256
31,4838638.79,4,256
0,4798935.50,8,256
1,4798936.78,8,256
2,4798937.01,8,256
3,4798936.53,8,256
4,4798936.75,8,256
5,4798937.31,8,256
6,4798937.06,8,256
7,4798937.12,8,256
8,4798936.82,8,256
9,4798937.02,8,256
10,4798936.85,8,256
11,4798937.04,8,256
12,4798937.02,8,256
13,4798936.96,8,256
14,4798936.60,8,256
15,4798936.96,8,256
16,4798936.54,8,256
17,4798936.59,8,256
18,4798936.61,8,256
19,4798936.72,8,256
20,4798936.15,8,256
21,4798936.55,8,256
22,4798936.69,8,256
23,4798936.73,8,256
24,4798936.58,8,256
25,4798936.30,8,256
26,4798936.15,8,256
27,4798936.11,8,256
28,4798936.02,8,256
29,4798936.39,8,256
30,4798936.29,8,256
31,4798936.14,8,256
0,4745345.78,16,256
1,4745346.27,16,256
2,4745345.28,16,256
3,4745345.38,16,256
4,4745345.45,16,256
5,4745345.46,16,256
6,4745345.47,16,256
7,4745345.43,16,256
8,4745346.37,16,256
9,4745346.14,16,256
10,4745345.06,16,256
11,4745346.11,16,256
12,4745345.15,16,256
13,4745345.03,16,256
14,4745345.25,16,256
15,4745345.35,16,256
16,4745345.96,16,256
17,4745345.30,16,256
18,4745345.34,16,256
19,4745346.25,16,256
20,4745345.13,16,256
21,4745344.94,16,256
22,4745345.05,16,256
23,4745345.23,16,256
24,4745345.26,16,256
25,4745345.33,16,256
26,4745345.97,16,256
27,4745346.08,16,256
28,4745345.15,16,256
29,4745345.27,16,256
30,4745346.29,16,256
31,4745345.79,16,256
0,4400884.10,32,256
1,4400883.59,32,256
2,4400885.46,32,256
3,4400883.62,32,256
4,4400883.43,32,256
5,4400885.03,32,256
6,4400883.64,32,256
7,4400885.25,32,256
8,4400885.42,32,256
9,4400883.47,32,256
10,4400883.60,32,256
11,4400885.47,32,256
12,4400883.20,32,256
13,4400883.40,32,256
14,4400885.17,32,256
15,4400883.19,32,256
16,4400883.21,32,256
17,4400883.48,32,256
18,4400883.04,32,256
19,4400884.80,32,256
20,4400885.04,32,256
21,4400885.04,32,256
22,4400884.97,32,256
23,4400884.84,32,256
24,4400883.01,32,256
25,4400882.80,32,256
26,4400882.90,32,256
27,4400884.71,32,256
28,4400882.71,32,256
29,4400884.52,32,256
30,4400884.38,32,256
31,4400882.67,32,256
0,3540403.95,64,256
1,3540404.67,64,256
2,3540404.71,64,256
3,3540404.49,64,256
4,3540404.71,64,256
5,3540407.19,64,256
6,3540407.26,64,256
7,3540404.80,64,256
8,3540407.23,64,256
9,3540407.00,64,256
10,3540404.78,64,256
11,3540404.71,64,256
12,3540407.09,64,256
13,3540404.60,64,256
14,3540404.63,64,256
15,3540404.37,64,256
16,3540407.21,64,256
17,3540406.98,64,256
18,3540404.50,64,256
19,3540406.85,64,256
20,3540404.65,64,256
21,3540407.11,64,256
22,3540404.26,64,256
23,3540404.31,64,256
24,3540406.70,64,256
25,3540406.82,64,256
26,3540406.83,64,256
27,3540406.35,64,256
28,3540406.54,64,256
29,3540404.07,64,256
30,3540403.92,64,256
31,3540406.39,64,256
0,2829780.17,128,256
1,2829778.00,128,256
2,2829777.87,128,256
3,2829777.87,128,256
4,2829777.96,128,256
5,2829777.89,128,256
6,2829781.33,128,256
7,2829778.01,128,256
8,2829781.24,128,256
9,2829781.32,128,256
10,2829777.94,128,256
11,2829778.06,128,256
12,2829781.42,128,256
13,2829778.08,128,256
14,2829778.01,128,256
15,2829777.95,128,256
16,2829778.14,128,256
17,2829781.18,128,256
18,2829777.97,128,256
19,2829781.29,128,256
20,2829781.20,128,256
21,2829781.19,128,256
22,2829777.88,128,256
23,2829781.15,128,256
24,2829781.21,128,256
25,2829781.11,128,256
26,2829781.18,128,256
27,2829777.84,128,256
28,2829777.93,128,256
29,2829777.78,128,256
30,2829781.13,128,256
31,2829781.05,128,256
0,1960645.46,256,256
1,1960642.97,256,256
2,1960642.96,256,256
3,1960642.97,256,256
4,1960642.98,256,256
5,1960646.08,256,256
6,1960643.00,256,256
7,1960646.14,256,256
8,1960642.95,256,256
9,1960646.07,256,256
10,1960642.98,256,256
11,1960646.04,256,256
12,1960642.99,256,256
13,1960646.02,256,256
14,1960646.17,256,256
15,1960646.00,256,256
16,1960646.03,256,256
17,1960646.09,256,256
18,1960643.03,256,256
19,1960643.01,256,256
20,1960646.10,256,256
21,1960642.93,256,256
22,1960646.04,256,256
23,1960646.05,256,256
24,1960646.01,256,256
25,1960646.13,256,256
26,1960643.01,256,256
27,1960646.05,256,256
28,1960646.08,256,256
29,1960646.13,256,256
30,1960643.05,256,256
31,1960643.11,256,256
0,1193987.58,512,256
1,1193987.65,512,256
2,1193985.11,512,256
3,1193987.65,512,256
4,1193985.11,512,256
5,1193985.11,512,256
6,1193985.09,512,256
7,1193985.11,512,256
8,1193985.10,512,256
9,1193987.65,512,256
10,1193985.12,512,256
11,1193987.67,512,256
12,1193987.65,512,256
13,1193985.11,512,256
14,1193985.11,512,256
15,1193987.65,512,256
16,1193987.67,512,256
17,1193987.68,512,256
18,1193985.11,512,256
19,1193987.68,512,256
20,1193987.66,512,256
21,1193985.11,512,256
22,1193987.68,512,256
23,1193987.68,512,256
24,1193985.11,512,256
25,1193987.65,512,256
26,1193987.66,512,256
27,1193987.65,512,256
28,1193987.66,512,256
29,1193985.09,512,256
30,1193987.64,512,256
31,1193985.09,512,256
0,670238.97,1024,256
1,670240.68,1024,256
2,670240.68,1024,256
3,670239.06,1024,256
4,670240.68,1024,256
5,670239.06,1024,256
6,670239.07,1024,256
7,670239.07,1024,256
8,670239.06,1024,256
9,670239.06,1024,256
10,670240.69,1024,256
11,670240.68,1024,256
12,670240.68,1024,256
13,670239.06,1024,256
14,670239.07,1024,256
15,670240.69,1024,256
16,670239.08,1024,256
17,670239.07,1024,256
18,670240.68,1024,256
19,670240.67,1024,256
20,670239.07,1024,256
21,670240.69,1024,256
22,670240.69,1024,256
23,670240.69,1024,256
24,670239.06,1024,256
25,670239.08,1024,256
26,670240.69,1024,256
27,670239.07,1024,256
28,670240.69,1024,256
29,670240.69,1024,256
30,670240.69,1024,256
31,670239.07,1024,256
0,338756.02,2048,256
1,338755.20,2048,256
2,338756.03,2048,256
3,338756.02,2048,256
4,338755.21,2048,256
5,338755.21,2048,256
6,338755.20,2048,256
7,338755.21,2048,256
8,338756.03,2048,256
9,338755.21,2048,256
10,338756.03,2048,256
11,338756.03,2048,256
12,338756.03,2048,256
13,338756.02,2048,256
14,338755.20,2048,256
15,338755.20,2048,256
16,338756.03,2048,256
17,338755.21,2048,256
18,338756.02,2048,256
19,338755.20,2048,256
20,338755.21,2048,256
21,338756.02,2048,256
22,338755.20,2048,256
23,338756.02,2048,256
24,338755.20,2048,256
25,338755.21,2048,256
26,338755.20,2048,256
27,338756.02,2048,256
28,338755.21,2048,256
29,338756.02,2048,256
30,338756.02,2048,256
31,338756.01,2048,256
0,170187.93,4096,256
1,170187.93,4096,256
2,170187.51,4096,256
3,170187.93,4096,256
4,170187.50,4096,256
5,170187.51,4096,256
6,170187.51,4096,256
7,170187.51,4096,256
8,170187.93,4096,256
9,170187.51,4096,256
10,170187.93,4096,256
11,170187.93,4096,256
12,170187.51,4096,256
13,170187.93,4096,256
14,170187.93,4096,256
15,170187.93,4096,256
16,170187.50,4096,256
17,170187.51,4096,256
18,170187.93,4096,256
19,170187.51,4096,256
20,170187.51,4096,256
21,170187.51,4096,256
22,170187.51,4096,256
23,170187.51,4096,256
24,170187.51,4096,256
25,170187.51,4096,256
26,170187.50,4096,256
27,170187.93,4096,256
28,170187.93,4096,256
29,170187.51,4096,256
30,170187.93,4096,256
31,170187.50,4096,256
0,85164.85,8192,256
1,85164.85,8192,256
2,85164.85,8192,256
3,85165.07,8192,256
4,85165.07,8192,256
5,85165.07,8192,256
6,85165.07,8192,256
7,85164.85,8192,256
8,85164.85,8192,256
9,85165.07,8192,256
10,85164.85,8192,256
11,85165.07,8192,256
12,85165.07,8192,256
13,85165.07,8192,256
14,85165.07,8192,256
15,85164.85,8192,256
16,85164.85,8192,256
17,85165.07,8192,256
18,85164.85,8192,256
19,85165.07,8192,256
20,85165.07,8192,256
21,85165.07,8192,256
22,85165.07,8192,256
23,85165.07,8192,256
24,85165.07,8192,256
25,85164.85,8192,256
26,85164.85,8192,256
27,85164.85,8192,256
28,85165.07,8192,256
29,85165.07,8192,256
30,85164.85,8192,256
31,85165.07,8192,256
0,42383.67,16384,256
1,42383.67,16384,256
2,42383.56,16384,256
3,42383.67,16384,256
4,42383.67,16384,256
5,42383.67,16384,256
6,42383.56,16384,256
7,42383.56,16384,256
8,42383.67,16384,256
9,42383.67,16384,256
10,42383.67,16384,256
11,42383.67,16384,256
12,42383.67,16384,256
13,42383.67,16384,256
14,42383.56,16384,256
15,42383.56,16384,256
16,42383.56,16384,256
17,42383.67,16384,256
18,42383.67,16384,256
19,42383.67,16384,256
20,42383.67,16384,256
21,42383.56,16384,256
22,42383.56,16384,256
23,42383.56,16384,256
24,42383.67,16384,256
25,42383.56,16384,256
26,42383.67,16384,256
27,42383.56,16384,256
28,42383.56,16384,256
29,42383.56,16384,256
30,42383.67,16384,256
31,42383.56,16384,256
0,5246252.79,1,512
1,5246253.04,1,512
2,5246253.09,1,512
3,5246253.29,1,512
4,5246253.38,1,512
5,5246253.31,1,512
6,5246253.24,1,512
7,5246253.39,1,512
8,5246253.45,1,512
9,5246253.07,1,512
10,5246253.33,1,512
11,5246253.31,1,512
12,5246253.49,1,512
13,5246253.44,1,512
14,5246253.31,1,512
15,5246253.44,1,512
16,5246253.50,1,512
17,5246253.24,1,512
18,5246253.49,1,512
19,5246253.30,1,512
20,5246253.54,1,512
21,5246253.48,1,512
22,5246253.29,1,512
23,5246253.26,1,512
24,5246253.46,1,512
25,5246253.31,1,512
26,5246253.37,1,512
27,5246253.14,1,512
28,5246253.27,1,512
29,5246253.10,1,512
30,5246253.49,1,512
31,5246253.09,1,512
0,5229153.12,2,512
1,5229153.89,2,512
2,5229153.94,2,512
3,5229153.56,2,512
4,5229153.81,2,512
5,5229153.61,2,512
6,5229153.65,2,512
7,5229153.83,2,512
8,5229153.63,2,512
9,5229153.82,2,512
10,5229153.49,2,512
11,5229153.59,2,512
12,5229153.44,2,512
13,5229153.42,2,512
14,5229153.56,2,512
15,5229153.63,2,512
16,5229153.51,2,512
17,5229153.58,2,512
18,5229153.60,2,512
19,5229153.51,2,512
20,5229153.54,2,512
21,5229153.49,2,512
22,5229153.62,2,512
23,5229153.42,2,512
24,5229153.51,2,512
25,5229153.67,2,512
26,5229153.74,2,512
28,5229153.28,2,512
29,5229153.62,2,512
30,5229153.51,2,512
31,5229153.56,2,512
0,5228253.37,4,512
1,5228253.77,4,512
2,5228253.94,4,512
3,5228253.84,4,512
4,5228253.80,4,512
5,5228253.89,4,512
6,5228253.62,4,512
7,5228253.65,4,512
8,5228253.73,4,512
9,5228253.61,4,512
10,5228253.77,4,512
11,5228253.91,4,512
12,5228253.91,4,512
13,5228253.82,4,512
14,5228253.94,4,512
15,5228253.60,4,512
16,5228254.10,4,512
17,5228253.87,4,512
18,5228253.89,4,512
19,5228254.06,4,512
20,5228253.84,4,512
21,5228253.99,4,512
22,5228253.85,4,512
23,5228254.03,4,512
24,5228253.82,4,512
25,5228254.01,4,512
26,5228254.12,4,512
27,5228253.57,4,512
28,5228253.83,4,512
29,5228254.03,4,512
30,5228253.93,4,512
31,5228253.78,4,512
0,5231363.15,8,512
1,5231363.65,8,512
2,5231364.09,8,512
3,5231363.82,8,512
4,5231364.17,8,512
5,5231363.95,8,512
6,5231363.89,8,512
7,5231364.14,8,512
8,5231364.50,8,512
9,5231364.46,8,512
10,5231363.98,8,512
11,5231364.30,8,512
12,5231364.03,8,512
13,5231364.27,8,512
14,5231364.49,8,512
15,5231364.12,8,512
16,5231363.77,8,512
17,5231364.26,8,512
18,5231364.15,8,512
19,5231363.64,8,512
20,5231364.21,8,512
21,5231363.74,8,512
22,5231363.91,8,512
23,5231363.64,8,512
24,5231363.65,8,512
25,5231363.46,8,512
26,5231363.69,8,512
27,5231363.41,8,512
28,5231363.49,8,512
29,5231363.49,8,512
30,5231363.48,8,512
31,5231363.07,8,512
0,5124792.25,16,512
1,5124792.48,16,512
2,5124791.38,16,512
3,5124792.66,16,512
4,5124791.61,16,512
5,5124792.61,16,512
6,5124792.81,16,512
7,5124791.49,16,512
8,5124792.80,16,512
9,5124792.89,16,512
10,5124792.81,16,512
11,5124791.74,16,512
12,5124792.90,16,512
13,5124791.71,16,512
14,5124791.85,16,512
15,5124792.72,16,512
16,5124792.87,16,512
17,5124792.81,16,512
18,5124791.77,16,512
19,5124792.78,16,512
20,5124792.74,16,512
21,5124792.83,16,512
22,5124792.75,16,512
23,5124791.78,16,512
24,5124792.96,16,512
25,5124791.60,16,512
26,5124791.64,16,512
27,5124792.67,16,512
28,5124792.75,16,512
29,5124792.81,16,512
30,5124792.62,16,512
31,5124792.77,16,512
0,2934643.19,128,512
1,2934643.13,128,512
2,2934643.15,128,512
3,2934646.72,128,512
4,2934643.16,128,512
5,2934646.69,128,512
6,2934643.17,128,512
7,2934643.23,128,512
8,2934646.84,128,512
9,2934643.25,128,512
10,2934646.73,128,512
11,2934646.75,128,512
12,2934643.24,128,512
13,2934646.73,128,512
14,2934643.25,128,512
15,2934646.80,128,512
16,2934646.88,128,512
17,2934643.40,128,512
18,2934643.26,128,512
19,2934646.82,128,512
20,2934646.97,128,512
21,2934643.34,128,512
22,2934646.93,128,512
23,2934643.34,128,512
24,2934646.89,128,512
25,2934646.99,128,512
26,2934643.37,128,512
27,2934646.89,128,512
28,2934643.35,128,512
29,2934646.92,128,512
30,2934643.33,128,512
31,2934646.82,128,512
0,2022879.60,256,512
1,2022879.69,256,512
2,2022879.69,256,512
3,2022879.70,256,512
4,2022879.72,256,512
5,2022883.20,256,512
6,2022883.29,256,512
7,2022883.29,256,512
8,2022879.76,256,512
9,2022879.72,256,512
10,2022883.28,256,512
11,2022883.31,256,512
12,2022883.30,256,512
13,2022879.72,256,512
14,2022879.72,256,512
15,2022883.28,256,512
16,2022879.75,256,512
17,2022883.31,256,512
18,2022879.76,256,512
19,2022879.76,256,512
20,2022879.73,256,512
21,2022879.73,256,512
22,2022879.76,256,512
23,2022883.24,256,512
24,2022883.29,256,512
25,2022879.76,256,512
26,2022883.28,256,512
27,2022879.74,256,512
28,2022883.26,256,512
29,2022883.24,256,512
30,2022883.26,256,512
31,2022883.29,256,512
0,1216126.21,512,512
1,1216128.92,512,512
2,1216128.92,512,512
3,1216128.93,512,512
4,1216128.92,512,512
5,1216126.28,512,512
6,1216128.93,512,512
7,1216126.30,512,512
8,1216128.94,512,512
9,1216128.92,512,512
10,1216128.95,512,512
11,1216128.94,512,512
12,1216126.28,512,512
13,1216126.27,512,512
14,1216128.94,512,512
15,1216126.28,512,512
16,1216126.26,512,512
17,1216126.27,512,512
18,1216126.26,512,512
19,1216128.93,512,512
20,1216128.90,512,512
21,1216126.27,512,512
22,1216126.25,512,512
23,1216126.26,512,512
24,1216126.28,512,512
25,1216126.26,512,512
26,1216128.92,512,512
27,1216128.92,512,512
28,1216128.91,512,512
29,1216126.28,512,512
30,1216128.92,512,512
31,1216128.91,512,512
0,677105.82,1024,512
1,677104.16,1024,512
2,677104.17,1024,512
3,677104.16,1024,512
4,677104.17,1024,512
5,677105.84,1024,512
6,677105.84,1024,512
7,677105.84,1024,512
8,677105.84,1024,512
9,677104.17,1024,512
10,677104.16,1024,512
11,677105.84,1024,512
12,677104.16,1024,512
13,677105.84,1024,512
14,677104.17,1024,512
15,677105.84,1024,512
16,677104.16,1024,512
17,677104.16,1024,512
18,677105.84,1024,512
19,677104.16,1024,512
20,677104.16,1024,512
21,677105.84,1024,512
22,677104.17,1024,512
23,677104.17,1024,512
24,677104.17,1024,512
25,677104.15,1024,512
26,677105.84,1024,512
27,677104.17,1024,512
28,677105.84,1024,512
29,677104.17,1024,512
30,677105.84,1024,512
31,677105.83,1024,512
0,340269.66,2048,512
1,340269.66,2048,512
2,340269.66,2048,512
3,340269.67,2048,512
4,340269.66,2048,512
5,340269.66,2048,512
6,340269.67,2048,512
7,340269.67,2048,512
8,340268.84,2048,512
9,340269.66,2048,512
10,340269.67,2048,512
11,340269.67,2048,512
12,340268.83,2048,512
13,340268.84,2048,512
14,340268.84,2048,512
15,340268.83,2048,512
16,340269.67,2048,512
17,340268.84,2048,512
18,340269.67,2048,512
19,340268.83,2048,512
20,340268.84,2048,512
21,340268.84,2048,512
22,340269.67,2048,512
23,340268.84,2048,512
24,340269.66,2048,512
25,340269.67,2048,512
26,340268.83,2048,512
27,340268.83,2048,512
28,340269.67,2048,512
29,340268.83,2048,512
30,340268.83,2048,512
31,340268.83,2048,512
0,170376.59,4096,512
1,170376.18,4096,512
2,170376.62,4096,512
3,170376.61,4096,512
4,170376.62,4096,512
5,170376.18,4096,512
6,170376.61,4096,512
7,170376.61,4096,512
8,170376.61,4096,512
9,170376.18,4096,512
10,170376.61,4096,512
11,170376.62,4096,512
12,170376.18,4096,512
13,170376.60,4096,512
14,170376.18,4096,512
15,170376.61,4096,512
16,170376.18,4096,512
17,170376.18,4096,512
18,170376.62,4096,512
19,170376.61,4096,512
20,170376.19,4096,512
21,170376.62,4096,512
22,170376.61,4096,512
23,170376.18,4096,512
24,170376.61,4096,512
25,170376.18,4096,512
26,170376.62,4096,512
27,170376.18,4096,512
28,170376.61,4096,512
29,170376.62,4096,512
30,170376.61,4096,512
31,170376.18,4096,512
0,5473077.69,1,1024
1,5473078.37,1,1024
2,5473078.26,1,1024
3,5473078.22,1,1024
4,5473078.33,1,1024
5,5473078.28,1,1024
6,5473078.28,1,1024
7,5473078.33,1,1024
8,5473078.36,1,1024
9,5473078.17,1,1024
10,5473078.26,1,1024
11,5473078.19,1,1024
12,5473078.20,1,1024
13,5473078.25,1,1024
14,5473078.22,1,1024
15,5473078.21,1,1024
16,5473078.21,1,1024
17,5473078.18,1,1024
18,5473078.32,1,1024
19,5473078.12,1,1024
20,5473078.31,1,1024
21,5473078.03,1,1024
22,5473078.10,1,1024
23,5473078.16,1,1024
24,5473078.03,1,1024
25,5473078.02,1,1024
26,5473077.93,1,1024
27,5473077.98,1,1024
28,5473078.15,1,1024
29,5473077.90,1,1024
30,5473078.01,1,1024
31,5473077.99,1,1024
0,5539952.82,2,1024
1,5539953.12,2,1024
2,5539953.24,2,1024
3,5539953.17,2,1024
4,5539953.13,2,1024
5,5539953.26,2,1024
6,5539953.23,2,1024
7,5539953.15,2,1024
8,5539953.21,2,1024
9,5539953.21,2,1024
10,5539953.17,2,1024
11,5539953.21,2,1024
12,5539953.28,2,1024
13,5539953.16,2,1024
14,5539953.19,2,1024
15,5539953.18,2,1024
16,5539953.24,2,1024
17,5539953.25,2,1024
18,5539953.21,2,1024
19,5539953.12,2,1024
20,5539953.42,2,1024
21,5539953.20,2,1024
22,5539953.25,2,1024
23,5539953.13,2,1024
24,5539953.20,2,1024
25,5539953.15,2,1024
26,5539953.15,2,1024
27,5539953.14,2,1024
28,5539953.29,2,1024
29,5539953.21,2,1024
30,5539953.21,2,1024
31,5539953.17,2,1024
0,5447235.91,4,1024
1,5447236.16,4,1024
2,5447235.98,4,1024
3,5447236.09,4,1024
4,5447235.91,4,1024
5,5447235.93,4,1024
6,5447236.06,4,1024
7,5447236.16,4,1024
8,5447235.97,4,1024
9,5447235.92,4,1024
10,5447235.96,4,1024
11,5447236.00,4,1024
12,5447236.21,4,1024
13,5447235.96,4,1024
14,5447236.27,4,1024
15,5447236.07,4,1024
16,5447236.19,4,1024
17,5447236.06,4,1024
18,5447236.13,4,1024
19,5447236.26,4,1024
20,5447236.19,4,1024
21,5447236.12,4,1024
22,5447236.20,4,1024
23,5447236.30,4,1024
24,5447236.35,4,1024
25,5447236.41,4,1024
26,5447236.36,4,1024
27,5447236.17,4,1024
28,5447236.46,4,1024
29,5447236.41,4,1024
30,5447236.17,4,1024
31,5447236.42,4,1024
0,5431294.15,8,1024
1,5431294.81,8,1024
2,5431295.14,8,1024
3,5431295.18,8,1024
4,5431294.82,8,1024
5,5431294.76,8,1024
6,5431295.05,8,1024
7,5431295.04,8,1024
8,5431294.82,8,1024
9,5431294.65,8,1024
10,5431294.69,8,1024
11,5431294.61,8,1024
12,5431294.80,8,1024
13,5431295.19,8,1024
14,5431294.66,8,1024
15,5431295.17,8,1024
16,5431294.61,8,1024
17,5431295.04,8,1024
18,5431295.05,8,1024
19,5431294.63,8,1024
20,5431295.03,8,1024
21,5431295.05,8,1024
22,5431294.95,8,1024
23,5431294.59,8,1024
24,5431294.84,8,1024
25,5431294.90,8,1024
26,5431294.93,8,1024
27,5431294.99,8,1024
28,5431294.73,8,1024
29,5431294.37,8,1024
30,5431294.44,8,1024
31,5431294.34,8,1024
0,4940893.22,32,1024
1,4940893.67,32,1024
2,4940893.78,32,1024
3,4940893.78,32,1024
4,4940891.53,32,1024
5,4940893.73,32,1024
6,4940893.74,32,1024
7,4940891.50,32,1024
8,4940893.88,32,1024
9,4940893.81,32,1024
10,4940893.86,32,1024
11,4940891.55,32,1024
12,4940893.89,32,1024
13,4940891.50,32,1024
14,4940893.92,32,1024
15,4940891.52,32,1024
16,4940891.54,32,1024
17,4940891.51,32,1024
18,4940891.56,32,1024
19,4940891.54,32,1024
20,4940893.90,32,1024
21,4940891.55,32,1024
22,4940893.89,32,1024
23,4940891.56,32,1024
24,4940891.56,32,1024
25,4940891.59,32,1024
26,4940893.87,32,1024
27,4940891.50,32,1024
28,4940891.62,32,1024
29,4940893.79,32,1024
30,4940891.44,32,1024
31,4940891.48,32,1024
0,3821163.31,64,1024
1,3821163.46,64,1024
2,3821163.62,64,1024
3,3821166.51,64,1024
4,3821166.55,64,1024
5,3821163.56,64,1024
6,3821163.60,64,1024
7,3821163.68,64,1024
8,3821166.57,64,1024
9,3821163.59,64,1024
10,3821163.67,64,1024
11,3821163.65,64,1024
12,3821163.62,64,1024
13,3821166.52,64,1024
14,3821166.59,64,1024
15,3821163.63,64,1024
16,3821163.64,64,1024
17,3821166.57,64,1024
18,3821166.53,64,1024
19,3821166.51,64,1024
20,3821166.57,64,1024
21,3821166.59,64,1024
22,3821163.59,64,1024
23,3821166.58,64,1024
24,3821163.60,64,1024
25,3821163.62,64,1024
26,3821163.64,64,1024
27,3821163.58,64,1024
28,3821163.67,64,1024
29,3821163.59,64,1024
30,3821163.54,64,1024
31,3821166.43,64,1024
0,3000282.32,128,1024
1,3000282.45,128,1024
2,3000286.55,128,1024
3,3000286.59,128,1024
4,3000286.55,128,1024
5,3000282.44,128,1024
6,3000282.47,128,1024
7,3000282.47,128,1024
8,3000286.55,128,1024
9,3000282.45,128,1024
10,3000286.59,128,1024
11,3000282.42,128,1024
12,3000282.34,128,1024
13,3000286.55,128,1024
14,3000286.49,128,1024
15,3000282.44,128,1024
16,3000282.41,128,1024
17,3000286.54,128,1024
18,3000286.54,128,1024
19,3000282.44,128,1024
20,3000286.57,128,1024
21,3000282.37,128,1024
22,3000286.54,128,1024
23,3000286.51,128,1024
24,3000282.39,128,1024
25,3000282.43,128,1024
26,3000286.51,128,1024
27,3000282.40,128,1024
28,3000286.47,128,1024
29,3000286.48,128,1024
30,3000286.47,128,1024
31,3000286.52,128,1024
0,2055127.65,256,1024
1,2055124.63,256,1024
2,2055124.65,256,1024
3,2055124.63,256,1024
4,2055128.28,256,1024
5,2055128.27,256,1024
6,2055128.24,256,1024
7,2055128.22,256,1024
8,2055124.62,256,1024
9,2055124.66,256,1024
10,2055128.31,256,1024
11,2055124.64,256,1024
12,2055128.22,256,1024
13,2055128.28,256,1024
14,2055128.24,256,1024
15,2055128.29,256,1024
16,2055128.28,256,1024
17,2055128.28,256,1024
18,2055128.25,256,1024
19,2055128.28,256,1024
20,2055124.65,256,1024
21,2055124.65,256,1024
22,2055124.64,256,1024
23,2055124.61,256,1024
24,2055124.64,256,1024
25,2055128.29,256,1024
26,2055128.32,256,1024
27,2055128.29,256,1024
28,2055128.28,256,1024
29,2055124.60,256,1024
30,2055128.27,256,1024
31,2055124.63,256,1024
0,1228008.41,512,1024
1,1228011.12,512,1024
2,1228008.42,512,1024
3,1228008.42,512,1024
4,1228011.13,512,1024
5,1228008.42,512,1024
6,1228011.12,512,1024
7,1228011.13,512,1024
8,1228011.14,512,1024
9,1228008.42,512,1024
10,1228008.43,512,1024
11,1228011.12,512,1024
12,1228011.15,512,1024
13,1228011.13,512,1024
14,1228008.42,512,1024
15,1228008.43,512,1024
16,1228008.43,512,1024
17,1228008.43,512,1024
18,1228011.13,512,1024
19,1228008.43,512,1024
20,1228008.44,512,1024
21,1228011.14,512,1024
22,1228011.14,512,1024
23,1228008.43,512,1024
24,1228008.44,512,1024
25,1228011.14,512,1024
26,1228008.44,512,1024
27,1228008.42,512,1024
28,1228008.44,512,1024
29,1228008.43,512,1024
30,1228008.44,512,1024
31,1228008.43,512,1024
0,680312.32,1024,1024
1,680310.77,1024,1024
2,680312.42,1024,1024
3,680312.42,1024,1024
4,680312.44,1024,1024
5,680310.77,1024,1024
6,680310.76,1024,1024
7,680312.44,1024,1024
8,680312.44,1024,1024
9,680310.77,1024,1024
10,680312.43,1024,1024
11,680312.43,1024,1024
12,680312.44,1024,1024
13,680310.77,1024,1024
14,680312.44,1024,1024
15,680312.43,1024,1024
16,680310.77,1024,1024
17,680312.43,1024,1024
18,680310.77,1024,1024
19,680310.77,1024,1024
21,680310.77,1024,1024
22,680312.43,1024,1024
23,680310.77,1024,1024
24,680310.76,1024,1024
25,680312.44,1024,1024
26,680312.43,1024,1024
27,680310.77,1024,1024
28,680310.76,1024,1024
29,680310.76,1024,1024
30,680310.76,1024,1024
31,680312.43,1024,1024
0,340852.58,2048,1024
1,340852.60,2048,1024
2,340852.60,2048,1024
3,340853.44,2048,1024
4,340852.61,2048,1024
5,340853.42,2048,1024
6,340853.42,2048,1024
7,340852.59,2048,1024
8,340853.44,2048,1024
9,340853.44,2048,1024
10,340853.43,2048,1024
11,340852.59,2048,1024
12,340853.45,2048,1024
13,340853.44,2048,1024
14,340852.60,2048,1024
15,340852.59,2048,1024
16,340853.43,2048,1024
17,340852.59,2048,1024
18,340852.59,2048,1024
19,340852.60,2048,1024
20,340853.44,2048,1024
